"OTU","L.AQ.1","L.AQ.2","L.BALL.1","L.BALL.2","L.Control.1","L.Control.2","L.Control.3","L.Control.4","L.Control.5","L.Control.6","L.EMPTY.1","L.EMPTY.2","L.HH1.L","L.HH1.N","L.HH2.L","L.HH2.N","L.HH3.L","L.HH3.N","L.PCR1.NTC","L.PCR2.NTC","L.PQ1.L","L.PQ1.N","L.PQ2.L","L.PQ2.N","L.PQ3.L","L.PQ3.N","L.S.01","L.S.02","L.S.03","L.S.04","L.S.05","L.S.06","L.S.07","L.S.08","L.S.09","L.S.10","L.TB1.L","L.TB1.N","L.TB2.L","L.TB2.N","L.TB3.L","L.TB3.N","L.TQ1.L","L.TQ1.N","L.TQ2.L","L.TQ2.N","L.TQ3.L","L.TQ3.N"
"105","Zotu105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,352,31,2637,7063,2435,0,0,0,0,0,0,0,0,0,0,0,0,0
"106","Zotu106",0,0,0,0,0,0,0,592,0,0,0,0,68,14,24,0,216,7,0,0,135,125,58,0,163,26,3102,3892,2072,0,0,0,112,257,135,0,0,0,0,0,0,0,0,0,0,3,0,0
"107","Zotu107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,159,77,0,5,0,0,3850,811,2740,499,2290,662,0,0,0,0,0,0
"108","Zotu108",0,0,0,8,0,0,0,885,0,0,0,0,1263,1056,761,1006,738,1148,0,0,150,111,94,123,98,96,0,1,1,1,1,2,0,0,0,0,1074,1523,1374,1064,1089,1486,1356,1669,414,1362,1208,1384
"109","Zotu109",0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,1,0,0,3610,2678,2781,4121,2586,3072,6,2,0,6,0,1,0,0,0,0,280,381,276,287,271,290,29,32,6,13,11,18
"110","Zotu110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,51,33,0,0,16376,13865,11138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","Zotu111",11266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","Zotu112",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2899,3688,9,7015,299,3754
"113","Zotu113",0,0,0,0,0,0,0,53,0,0,0,0,3,1,1,1,2,0,0,0,5,0,0,0,0,0,28,16,15,2889,2394,1188,545,1710,540,0,177,35,81,47,138,73,62,43,16,20,59,16
"114","Zotu114",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,2009,1721,1504,1481,2010,50,31,23,54,38,55
"115","Zotu115",0,0,0,0,0,0,0,3,0,0,0,0,4409,2162,2837,2193,2626,3884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116","Zotu116",0,0,0,1,0,0,0,1047,0,0,0,0,774,526,375,490,346,567,0,0,32,38,19,40,28,25,0,0,0,6,1,1,0,0,0,0,983,1376,1150,1065,1046,1532,1288,1868,438,1594,1522,1497
"117","Zotu117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,60,337,125,231,18,962,6374,1094,7,3,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","Zotu118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,1,1,0,1,1,0
"119","Zotu119",0,0,0,1,0,0,0,24,0,0,0,0,10,24,7,13,9,12,0,0,1,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,32,44,31,35,34,45,29,28,9,23,26,22
"120","Zotu120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,9558,5480,18,60,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121","Zotu121",0,0,0,0,0,0,0,20,0,0,0,0,14,13,6,8,4,19,0,0,3,1,5,4,0,1,0,0,0,0,0,0,0,0,0,0,6,15,11,7,10,15,10,14,2,13,13,17
"122","Zotu122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","Zotu123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,20,9,562,930,7354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124","Zotu124",0,0,0,0,0,0,0,552,0,0,0,0,555,482,344,459,297,492,0,0,75,58,46,58,42,65,0,1,0,0,1,0,0,0,0,0,381,481,427,351,317,423,806,924,227,728,681,746
"125","Zotu125",0,0,0,0,0,0,0,25,0,0,0,0,1003,372,678,529,573,528,0,0,2028,1568,1359,1452,2007,1594,94,119,76,4,0,0,2,6,1,0,218,211,183,197,228,140,8,2,0,0,0,2
"126","Zotu126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,26,0,0,0,0,0,0,0,3230,1694,459,2457,3417,2669
"127","Zotu127",0,0,0,0,0,0,0,28,0,0,0,0,15,28,8,13,6,13,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,34,50,50,33,38,50,8,50,5,37,15,23
"128","Zotu128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,0,0,0,0,9568,0,0
"129","Zotu129",0,0,0,0,0,0,0,0,0,0,0,0,7117,370,1858,1379,1993,100,0,0,0,0,0,0,0,0,0,1,2,16,10,2,53,131,99,0,0,0,0,0,0,0,0,0,12,32,0,103
"130","Zotu130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,11,0,0,0,0,1862,1698,1311,1397,1363,1502,0,10,0,0,0,1
"131","Zotu131",0,0,0,0,0,0,0,0,0,0,0,0,1760,648,1638,877,1596,2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","Zotu132",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8670,3215,64,2,3,2,0,0,6,1,3,0,1,0,0,0,2,0,1
"133","Zotu133",0,0,0,0,0,0,0,2650,0,0,0,0,2,3,0,0,6,2,0,0,1057,697,564,710,952,664,144,61,36,0,0,1,8,6,0,0,2,5,0,2,0,2,185,188,46,219,104,202
"134","Zotu134",0,0,2321,6152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
"135","Zotu135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"136","Zotu136",0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,2,3,1,2,4,0,1,1,3
"137","Zotu137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16,7,8,2,2,2972,2276,2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","Zotu138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139","Zotu139",0,0,0,0,0,0,0,1042,0,0,0,0,448,285,243,305,272,318,0,0,0,2,2,0,0,1,43,24,24,193,120,79,887,2376,850,0,64,25,27,28,36,20,127,113,58,111,204,91
"140","Zotu140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,3,0,0,0,0,0,863,7533,11,0,0,0,0,5,0,6,0,1,4,0,0,0,0,0,0
"141","Zotu141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142","Zotu142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0
"143","Zotu143",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5053,3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144","Zotu144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187,465,603,430,3182,4030,0,0,0,0,0,0,0,0,0,0,0,0,0
"145","Zotu145",0,0,0,0,0,0,0,3,0,0,0,0,144,76,62,66,116,155,0,0,1250,960,1099,918,1388,1151,764,44,52,6,0,1,0,4,0,0,32,32,26,12,22,13,0,0,0,0,0,0
"146","Zotu146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147","Zotu147",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0
"148","Zotu148",0,0,54,46,0,0,0,371,0,0,0,0,2157,1101,1231,999,1068,1390,0,0,813,389,685,560,655,561,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,449,553,164,662,509,663
"149","Zotu149",0,0,0,0,0,0,0,27,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,17,20,5,2077,1491,816,522,1866,708,0,13,13,29,19,32,12,3,27,5,18,13,5
"150","Zotu150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,19,0,0,0,0,0,0,0,338,3580,370,2936,0,469
"151","Zotu151",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,314,7085,369,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","Zotu152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,112,28,2227,1607,8773,0,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0
"153","Zotu153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,95,1712,164,5,255,218,0,2246,386,3874,1193,943,272,1,0,14,2,0,0
"154","Zotu154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"155","Zotu155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156","Zotu156",0,0,0,0,0,0,0,0,0,0,0,0,2376,228,898,2418,1331,343,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,13,5,8,0,0,0,0,0,0,0
"157","Zotu157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","Zotu158",0,0,0,0,0,0,0,0,0,0,0,0,17,13,9,11,13,10,0,0,355,256,111,157,246,187,2085,1177,2741,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"159","Zotu159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160","Zotu160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774,296,2863,500,439,137,801,1070,0,2,1,0,0,0,0,0,0,0,0,0,0
"161","Zotu161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,1,0,7460,1,0,0,0,0
"162","Zotu162",0,7063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163","Zotu163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4713,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164","Zotu164",0,0,0,0,0,0,0,72,0,0,0,0,119,165,109,139,104,248,0,0,662,873,740,1456,516,955,0,0,0,0,0,0,0,0,0,0,342,399,147,225,136,214,12,20,7,38,24,23
"165","Zotu165",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1
"166","Zotu166",0,0,2852,5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","Zotu167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","Zotu168",0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","Zotu169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341,183,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","Zotu170",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,974,1373,1268,1064,979,1380,12,24,9,21,18,7
"171","Zotu171",0,0,0,2,0,0,0,1119,0,0,0,0,2812,2326,1647,2258,1586,2554,0,0,344,230,139,253,139,175,0,0,0,3,0,0,0,3,0,0,1814,2274,2096,1750,1788,2377,1244,1443,348,1340,1142,1203
"172","Zotu172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,3,2,0,0,0,0,0,0
"173","Zotu173",0,0,0,0,0,0,0,0,0,0,0,0,1575,1107,1045,1037,1076,1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174","Zotu174",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,5638,6674,3482,0,0,1,0,0,0,3,34,51,10,16,50,15
"175","Zotu175",0,0,0,0,0,0,0,288,0,0,0,0,119,82,69,90,71,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,30,25,29,19,1297,1595,196,976,1080,1291
"176","Zotu176",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,2,0,5,0,6774
"177","Zotu177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,356,1286,700,0,0,0,0,949,24,989,11,2386,139,0,0,4,0,0,2
"178","Zotu178",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0
"179","Zotu179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,8570,227,0,0,0,0,0,0,0,3,7,0,0,1,0
"180","Zotu180",0,0,1462,5080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"181","Zotu181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
"182","Zotu182",0,0,0,0,0,0,0,515,0,0,0,0,17,9,8,11,5,19,0,0,6,5,14,8,14,13,0,0,0,0,0,0,0,0,0,0,475,714,533,533,542,731,423,583,170,529,386,465
"183","Zotu183",0,0,0,1,0,0,0,23,0,0,0,0,1565,516,578,507,599,809,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,420,165,834,411,603
"184","Zotu184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"185","Zotu185",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,2,2,1,0,1,0,0
"186","Zotu186",0,0,0,0,0,0,0,596,0,0,0,0,343,323,180,284,205,345,0,0,10,7,15,20,2,8,0,1,1,2,0,1,0,0,0,0,295,369,338,283,328,376,535,820,163,627,541,619
"187","Zotu187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"188","Zotu188",6218,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","Zotu189",0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,2,7,0,0,1,0,0,0
"190","Zotu190",0,0,0,0,0,0,0,172,0,0,0,0,1082,351,543,369,488,538,0,0,937,505,843,568,820,413,12,0,1,0,0,0,3,10,0,0,10,4,19,3,23,11,407,398,110,365,444,429
"191","Zotu191",0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6028,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0
"192","Zotu192",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,122,72,0,0,111,149,88,190,401,1190,1675,1825,0,0,1,0,7,23,19,28,45,41,0,0,0,0,0,0
"193","Zotu193",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
"194","Zotu194",6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","Zotu195",0,0,0,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,271,857,300,1233,244,487,0,0,0,0,0,0,0,0,0,0,9,11,7,9,3,2,238,567,81,418,455,513
"196","Zotu196",0,0,0,9,0,0,0,55,0,0,0,0,1436,1328,662,937,666,1457,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,6,18,8
"197","Zotu197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","Zotu198",0,0,0,0,0,0,0,9,0,0,0,0,6,4,3,4,7,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,6,5,4,8,10,3,4,12,12
"199","Zotu199",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952,2271,1015,544,1743,774,0,9,7,13,21,12,15,3,13,0,8,15,4
"200","Zotu200",0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,1,1,969,401,252,134,336,128,0,399,176,89,172,141,124,402,452,111,467,546,436
"201","Zotu201",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,1,0,1
"202","Zotu202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"203","Zotu203",0,0,0,0,0,0,0,373,0,0,0,0,1063,937,794,842,709,1018,0,0,0,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4,21,5,17,25,16
"204","Zotu204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,112,0,3,2715,0,19,2682,8,0,3,9,0,1,0,0,0,0
"205","Zotu205",0,0,0,0,0,0,0,22,0,0,0,0,2,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,0,836,1221,1064,868,873,1080,37,67,9,40,37,27
"206","Zotu206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,3,11,0,43,4,19,4,10,14,0,3,0,0,0,0
"207","Zotu207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"208","Zotu208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","Zotu209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,685,921,977,1378,963,26,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","Zotu210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2539,1226,1488,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","Zotu211",0,0,0,0,0,0,0,208,0,0,0,0,326,217,174,230,192,264,0,0,15,13,2,20,1,7,0,0,0,1,0,0,0,1,0,0,517,735,580,518,580,794,247,342,67,262,258,282
"212","Zotu212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","Zotu213",0,0,5,3,0,0,0,0,0,0,0,0,2473,1142,1454,1745,1404,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","Zotu214",0,0,737,4851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","Zotu215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","Zotu216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,2,0
"217","Zotu217",0,0,12,50,0,0,0,10,0,0,0,0,3156,2314,2008,2245,1693,2867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,3,11,6,20
"218","Zotu218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,1510,1835,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","Zotu219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","Zotu220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4698,2429,468,0,0,0,0,9,15,7,6,9,12,0,0,0,0,0,0
"221","Zotu221",0,0,1274,3928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,8,0,3,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0
"222","Zotu222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,1890,1633,1643,0,0,0,2,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"223","Zotu223",10082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","Zotu224",0,5034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","Zotu225",0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,889,1150,1025,880,875,1169,27,31,13,32,32,26
"226","Zotu226",0,0,0,0,0,0,0,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,9,46,11,19,114,432,224,0,151,46,42,10,4,18,148,243,114,130,41,87
"227","Zotu227",0,0,0,0,0,0,0,4,0,0,0,0,1240,560,622,513,590,958,0,0,171,134,135,140,218,126,1,0,0,0,0,0,0,1,1,0,2,1,0,1,0,1,29,64,6,34,90,20
"228","Zotu228",0,0,0,0,0,0,0,125,0,0,0,0,9,2,1,1,1,4,0,0,7,9,19,21,9,15,0,0,0,0,0,0,0,0,0,0,552,749,667,571,585,698,172,216,33,145,106,186
"229","Zotu229",0,0,0,0,0,0,0,315,0,0,0,0,121,115,194,209,151,213,0,0,0,0,0,0,0,0,214,23,61,13,8,6,0,0,1,0,819,450,353,447,395,413,0,0,36,0,21,0
"230","Zotu230",0,0,0,0,0,0,0,1640,0,0,0,0,6,1,1,3,1,3,0,0,91,32,91,50,79,15,580,44,53,852,137,52,55,72,33,0,271,80,131,68,174,41,16,18,15,41,37,36
"231","Zotu231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
