"","L.HH1.L","L.HH1.N","L.HH2.L","L.HH2.N","L.HH3.L","L.HH3.N","L.PQ1.L","L.PQ1.N","L.PQ2.L","L.PQ2.N","L.PQ3.L","L.PQ3.N","L.S.01","L.S.02","L.S.03","L.S.04","L.S.05","L.S.06","L.S.07","L.S.08","L.S.09","L.TB1.L","L.TB1.N","L.TB2.L","L.TB2.N","L.TB3.L","L.TB3.N","L.TQ1.L","L.TQ1.N","L.TQ2.L","L.TQ2.N","L.TQ3.L","L.TQ3.N"
"4884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
"4885",0,0,0,0,0,0,0,0,0,0,0,0,5,12,11,17,14,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"4886",9,4,7,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4887",0,0,0,0,0,0,0,0,0,0,0,0,17,47,13,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4888",0,0,0,0,0,0,0,0,0,0,7,0,13,30,37,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"4891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,31,0,23,0
"4893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,40,42,0,0,0,0,0,0,0,0,0,0,0,0
"4895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,6,14,18,8
"4896",0,0,0,0,0,0,0,0,0,0,15,0,4,13,26,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4897",22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,3,0,0,0,0,0,6,5,0,0,0,0
"4899",0,0,0,0,0,0,0,0,32,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4901",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,3,0,14,20,12,0,0,0,0,0,0,0,0,0,0,0,0
"4902",0,0,0,0,0,0,17,10,0,4,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4905",0,0,0,0,0,0,0,0,0,0,0,0,32,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4907",0,0,0,0,0,0,0,0,0,0,0,0,17,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,22,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"4910",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,11,12,0,9,13,12
"4912",0,0,0,0,0,0,0,0,0,0,0,0,25,15,5,16,0,0,26,51,52,0,0,0,0,0,0,0,0,0,0,0,0
"4913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,8,15,8
"4914",0,0,0,0,0,0,3,5,0,7,0,0,13,15,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4915",0,0,0,0,0,0,0,0,0,0,0,0,7,18,36,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"4916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,0,0,0,0,0,0,0,6,0,0,0,0,0
"4918",0,0,0,0,0,0,0,0,0,0,0,0,12,17,6,14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4920",0,0,0,0,0,0,0,0,0,0,0,0,3,40,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,8,3
"4922",0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,3,0,0,9,3,8,0,0,0,0,0,0,0,0,0,0,0,0
"4923",0,0,0,0,0,0,0,7,0,0,0,0,0,22,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"4924",0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,18,12,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"4925",0,0,0,0,0,0,0,0,0,0,0,0,28,7,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"4930",0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,3,0,0,11,16,19,0,0,0,0,0,0,6,0,0,0,0,3
"4931",0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0
"4932",0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,14,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0
"4933",0,0,0,0,0,0,0,4,0,0,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"4936",0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,16,14,3,11,9,0,0,0,0,0,0,4,7,5,0,0,0,0
"4937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"4938",0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,28,18,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"4940",0,0,0,0,0,0,0,0,0,0,0,0,17,14,31,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,12,0,0,0,0,0,0,0,0,6,0,3,0
"4943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,18,21,0,0,0,0,0,0,0,0,0,0,0,0
"4945",0,0,0,0,0,0,0,3,0,0,0,0,0,9,17,7,5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"4946",0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,209,0,0,0,0,0,0,0,0,0,0
"4952",0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,8,4,8,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0
"4955",0,0,0,0,0,0,0,0,0,0,0,0,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4956",0,0,0,0,0,0,0,0,0,0,0,0,13,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"4959",0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"4961",21,0,13,7,8,4,7,0,0,3,6,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"4964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4965",0,0,0,0,0,0,0,4,9,8,11,6,13,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4967",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,11,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"4968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,3,6,23,7,0,0,0,0,0,0,0,0,0,0,0,0
"4969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"4972",0,0,0,0,0,0,0,0,0,0,0,0,40,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4973",0,0,0,0,0,0,0,0,0,0,0,0,19,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4974",0,0,0,0,0,0,0,0,0,0,0,0,27,21,14,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"4978",0,0,0,0,0,0,0,0,0,0,0,0,22,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4982",0,0,0,0,0,0,0,0,0,0,0,0,29,0,30,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"4984",0,0,0,0,0,0,0,0,0,0,0,0,15,15,7,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4986",16,8,9,6,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4987",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
"4988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,15,9,11,9,0,0,0,0,0,0
"4989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,21,0,0,0,0,0,0,0,0,0,0,0,0
"4990",0,0,0,0,0,0,0,5,0,0,0,0,21,0,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3
"4991",0,0,0,0,0,0,0,0,0,0,15,0,17,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4993",0,0,0,0,0,0,0,0,0,0,0,0,23,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4996",0,0,0,0,0,0,0,0,0,0,0,0,10,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"4999",0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5000",0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,11,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"5001",0,0,0,0,0,0,0,0,0,0,0,0,12,52,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5002",0,0,0,0,0,0,0,0,0,0,0,0,22,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5003",5,4,3,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,7
"5004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,4,7,8,9,0,0,0,0,0,0
"5007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5008",0,0,0,0,0,0,0,0,0,0,0,0,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5009",11,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,6,0
"5010",0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,8,0,3,8,7,0,0,0,0,0,0,0,4,0,0,0,0
"5011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"5012",0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,13,7,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"5013",0,0,0,0,0,0,0,0,0,0,0,0,39,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"5014",0,0,0,0,0,0,0,0,0,0,0,0,0,16,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,9,0,0,0,0,0,0,0,0,0,0,0,0
"5016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,22,0,0,0,0,0,0,0,0,0,0,0,0
"5017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5019",0,0,0,0,0,0,0,0,0,0,0,0,4,26,23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5020",12,0,4,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,9,6
"5021",26,17,6,12,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,3,9,21,7,0,0,0,0,0,0,0,0,0,0,0,0
"5023",0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,14,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"5025",0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,6,3,0
"5026",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,18,13
"5027",0,0,0,0,0,0,4,4,0,3,0,0,10,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,18,8,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
"5029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,4,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0
"5030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,8,5,21
"5031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,0,3,0,0,4,0,7,6,5
"5032",3,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,3,4
"5033",0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"5034",0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,15,7,3,11,7,0,0,0,0,0,0,3,0,0,0,0,0
"5036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,14,18,8
"5037",0,0,0,0,0,0,0,0,0,0,0,0,7,11,12,26,37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5038",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,17,0,11
"5039",0,0,0,0,0,0,0,0,0,0,0,0,0,22,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5040",0,0,0,0,0,0,6,3,0,4,3,0,29,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"5044",0,0,0,0,0,0,0,0,0,0,0,0,16,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,5,20,4,0,0,0,0,0,0,0,0,0,0,0,0
"5055",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,8,43,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"5056",0,0,0,0,0,0,0,6,0,32,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5062",0,0,0,0,0,0,0,0,0,0,0,0,36,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5063",0,0,0,0,0,0,0,0,0,0,0,0,21,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5064",0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,19,11,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"5065",0,0,0,0,0,0,18,12,8,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,20,15,10,19,0,0,0,0,0,0
"5067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,13,11,13,0,0,0,0,0,0,0,0,0,0,0,0
"5069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"5070",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,21,10,0,0,0,9,4,12,3,17,9,0,0,0,0,0,0
"5071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,15,8,10
"5073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,17,0,0,0,5,0,0,3,0,4,0,0,0,0,0,0
"5078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,27,8,0,0,0,0,0,0,0,0,0,0,0,0
"5079",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,14,115,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0
"5080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,5,38,9,0,0,3,0,0,0,0,0,0,0,0,0
"5081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5083",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0
"5086",0,0,0,0,0,0,0,0,0,0,0,0,7,33,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"5088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"5089",0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0
"5091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,38,0,0,0,0,0,0,0,0,0,0,0,0
"5092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0
"5093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,5,0,10,10,10,0,5,5,3
"5095",0,0,0,0,0,0,5,9,0,3,0,5,0,8,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"5096",0,0,0,0,0,0,0,0,0,0,0,0,10,22,58,13,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5099",0,0,0,0,0,0,0,0,0,0,0,0,4,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,3,3,20,5,0,0,0,0,0,0,0,0,0,0,0,0
"5102",0,0,0,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"5103",0,0,0,0,0,0,9,16,3,0,9,6,7,17,21,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"5106",0,0,0,0,0,0,0,0,0,0,0,0,7,27,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,25,0,0
"5108",0,0,22,15,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5109",0,0,0,0,0,0,0,0,0,0,0,0,8,4,14,7,10,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0
"5110",10,0,0,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"5111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0,0,0,0,0,5,0,0,0,0
"5112",0,4,0,6,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,3
"5113",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,14
"5114",0,0,0,0,0,0,0,0,22,16,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,32,7,0,0,0,0,0,0,0,0,0,0,0,0
"5116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,6,13
"5117",6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,3,0,54,23,0,20,8,14
"5118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,15,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"5119",0,0,0,4,0,0,0,0,4,0,0,11,6,38,9,22,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"5120",0,0,0,0,0,0,0,3,11,22,0,4,19,24,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,13,0,0,0,0,58,0,0,3,0,0,0,0,0,0,0
"5122",0,0,0,0,0,0,0,0,0,3,6,3,0,28,27,14,5,4,0,5,0,3,3,0,0,0,0,0,5,0,0,0,0
"5123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,13,15,3,7,6,9
"5126",0,0,0,0,0,0,0,0,0,0,0,0,17,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5128",0,0,0,0,0,0,0,0,0,0,0,0,14,20,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,26,0,0,0,0,0,0,0,0,0,0,0,0
"5132",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,3,0,0,3,0,11,0,4
"5133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,12,7,6
"5138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5143",0,0,0,0,0,0,0,0,0,0,0,0,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5145",0,0,0,0,0,0,0,0,0,0,0,0,7,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5146",0,0,0,0,0,0,23,6,0,5,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5147",6,10,7,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,6,5,3
"5148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5151",0,0,0,0,0,0,23,14,0,20,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5153",0,0,0,0,0,0,18,7,10,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5154",0,0,0,0,0,0,0,0,0,0,0,0,20,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5156",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,15,0,0,13,0
"5157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5159",0,0,0,0,0,0,0,0,0,0,0,0,21,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"5161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,19,0,0,0,0
"5163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,5,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0
"5164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"5165",0,0,0,0,0,0,0,0,0,0,3,0,16,7,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"5166",0,0,0,0,0,0,0,0,0,0,0,0,9,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5167",0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,8,0,0
"5168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
