"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"37494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0
"37527",0,0,0,0,0,0,145,493,119,523,129,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,19,22,0,0,0,0,0,0,0,0,0,0,0,0
"37554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,21,55,18,26
"37568",0,0,0,0,0,0,0,0,0,0,0,0,44,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,19,5,0,0,0,0,0,0,0,0,0,0,0,0
"37597",0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,15,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37605",0,0,0,0,0,0,28,59,26,20,46,52,5,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"37609",0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,14,0
"37638",0,0,0,0,0,0,0,0,0,0,0,0,3,40,12,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37648",39,21,156,80,154,41,0,0,0,0,0,0,0,0,0,0,0,0,4,6,16,0,0,23,0,0,0,4,33,26,39,19,9
"37658",0,3,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"37676",3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,4,0,0
"37695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,8,0,0,0,0,0,0
"37718",0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37746",0,0,0,0,17,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37747",71,3,38,15,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"37810",57,4,7,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0
"37821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"37825",0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37830",0,0,0,0,0,0,4,7,12,6,15,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,0,0,0,0,0,0
"37852",0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37861",5,0,4,0,4,6,9,6,5,13,5,13,11,11,8,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0
"37877",73,15,11,13,25,36,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,119,196,54,115,50,43,0,0,0,0,0,0
"37907",0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37910",0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37927",0,0,0,0,0,0,0,5,11,6,9,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37937",0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,13,5,0,0,0,0,0,0,0
"37961",0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37982",0,0,0,0,0,0,0,0,0,0,0,0,10,120,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37999",0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"38023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38024",0,0,0,0,0,0,5,19,0,14,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38033",0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,62,117,67,0,4,0
"38074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
"38093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8
"38107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,14,14,0,0,0,0,0,0
"38137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,19,4,0,5,15,0,0,0,0,0,0
"38141",68984,3803,10116,7668,51234,2070,0,0,3,0,0,0,0,194,125,582,352,7,7705,3911,6734,0,0,0,0,0,0,0,5,2874,739,0,315
"38152",0,0,0,0,0,0,3,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38165",24,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38175",0,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,69,40,21
"38183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0
"38201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,3
"38218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3
"38280",0,0,0,0,0,0,3,5,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38335",13,0,0,0,0,7,132,0,7,0,17,0,11,26,14,0,12,3,0,0,0,11,41,100,34,35,19,0,0,0,0,0,0
"38368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,55,8,73,23,24,0,5,0,4,0,0
"38389",12,0,0,0,0,7,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0
"38417",0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,19,9,11,0,4,4,5,4,10
"38441",0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,37,75,0,30,42,6
"38473",4,0,10,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"38481",43,0,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"38504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0
"38543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0
"38548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38553",5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38597",0,0,0,0,0,0,7,6,5,12,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38618",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,4
"38629",0,0,0,0,0,0,0,0,0,0,50,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38643",0,0,0,0,10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100,126,89,54
"38647",0,0,8,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,10,0,0,0,0,0,0,0,0
"38665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,12,5,7,0,3,0,0,0,4
"38677",0,0,0,0,19,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,147,194,93,73
"38683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,54,0,0,0,0,0,0,0,0,0,0,0,0
"38753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,10,15,16,24,7,35,9,29,3,7
"38755",4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0
"38766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0
"38774",8,0,0,0,0,6,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0
"38788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"38795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,7,21,6,12
"38796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"38809",0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38817",4,0,5,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,11,9,7,4
"38826",4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4
"38840",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"38857",0,0,0,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83,97,67,30
"38865",0,0,0,0,0,0,5,24,22,11,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,20,0,0,0,0,0,0,0,0,0,0,0,0
"38943",0,0,0,0,0,0,0,0,0,0,0,3,18,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38971",107,11,18,29,34,41,8,0,4,3,3,8,7,0,0,0,0,0,0,0,0,119,253,74,139,68,71,0,0,0,0,0,0
"38978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,7,5,7,10,0,0,0,0,0,0
"38997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
"38998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,0,0,0,0,0,0
"39007",0,0,0,0,6,4,0,8,4,7,5,4,0,0,0,0,0,0,0,0,0,4,3,0,14,4,9,3,0,0,6,0,0
"39017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,37,16,85,0,0,0,0,0,0,0,0,0,0,0,0
"39029",0,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39057",5,0,0,0,0,4,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,8,9,6,12
"39070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,6,0,0,0,0,0,0
"39071",265,14,35,38,185,7,0,0,0,0,0,0,0,0,0,0,0,0,26,11,23,0,0,0,0,0,0,0,0,16,0,0,3
"39082",0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"39089",0,0,0,0,0,0,0,0,0,0,0,0,0,13,123,0,11,0,33,29,109,0,0,0,0,0,0,0,0,0,0,0,0
"39133",0,0,0,0,0,0,0,0,5,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39147",4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"39193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0
"39224",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0
"39235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,0,0,0,0,0,0,0,0
"39239",0,0,0,0,0,0,0,0,0,0,0,0,0,76,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,27,0,0,0,0,0,0,0,14,3,0,18,7
"39261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39322",0,0,0,0,0,0,10,10,5,15,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,41,18,0,0,0,0,0,0
"39434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,12,0,0,9,7
"39469",64,16,9,13,14,37,4,0,3,0,0,0,9,0,0,0,0,0,0,0,0,90,155,38,97,43,31,0,5,0,0,0,0
"39478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0
"39482",0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"39487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,0,0,0,0,0,0
"39495",0,0,0,0,0,0,33,16,8,28,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39549",0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,3,8,0,6,0,0,0,0
"39556",0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,22,0,3
"39584",0,0,0,0,0,0,0,0,0,0,0,0,0,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39631",0,0,0,0,0,0,135,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,13,9,12,5,4,0,0,0,0,0,0
"39669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,45,8,10,3,24,0,0,0,0,0,0
"39699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39707",3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0
"39721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0
"39733",0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,49,25,19
"39765",0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,27,21,9,34,18,17,4,15,5,10,5,20
"39769",0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,19,38,5,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0
"39782",0,0,0,0,0,0,0,8,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39818",0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39834",33,0,0,5,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,66,25,36,20,11,0,0,0,0,0,0
"39848",0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39874",3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,30,52,14,18,23,38,11,57,26,66,5,13
"39883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"39893",0,0,0,0,0,0,8,13,8,19,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0
"39937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"39945",8,0,46,28,50,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,9,9,17,5,0
"39965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"40019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"40024",0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,72,35,94,29,71
"40053",773,9,43,0,384,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40054",0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40062",0,0,0,0,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,82,74,35
"40135",0,0,0,0,0,0,9,22,4,31,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0
"40149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40155",0,0,0,0,0,0,0,0,0,0,0,0,0,69,5,20,25,3,8,7,48,0,0,0,0,0,0,0,0,0,0,0,0
"40157",25,3,8,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,49,21,30,17,15,0,0,0,0,0,0
"40206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40223",0,0,0,0,0,0,5,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,15,8,9,6,6,0,5,0,0,0,0
"40335",259,23,759,238,1113,68,0,0,0,0,0,0,0,0,0,0,0,0,16,9,8,0,0,36,0,0,0,0,28,33,38,20,10
"40339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,0,9,0,12,0,10,0,5
"40357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0
"40366",41,4,6,19,9,16,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,58,99,27,52,35,14,0,0,0,0,3,0
"40368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,6,0
"40374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40375",0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0
"40404",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3
"40443",3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40452",0,0,0,0,0,0,0,0,0,0,0,0,23,18,36,21,56,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,30,10,0,0,0,0,0,0,0,0,0,0,0,0
"40537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,0,0,0,0,0
"40544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,13,8,0,0,0,0,0,0,0,0,0,0,0,0
"40585",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,13,13,15,28,10,60,29,64,5,11
"40616",20,8,5,7,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,47,20,38,9,8,0,0,0,0,0,0
"40654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40666",3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"40705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"40715",0,0,0,0,0,0,6,16,4,14,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40754",4318,170,3234,1291,8559,196,0,0,0,0,0,0,0,0,0,0,0,0,155,77,115,0,0,0,0,0,0,0,0,109,62,0,7
"40762",12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"40767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
"40811",15,3,4,9,10,18,223,208,204,239,294,348,67,36,47,0,0,0,0,0,0,17,15,7,17,10,12,0,0,0,0,0,0
"40816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0
"40826",0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,8,10,38,0,0,0,0,0,0,0,0,0,0,0,0
"40870",0,0,0,0,0,0,0,0,0,0,0,0,0,157,106,66,256,122,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
"40903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40909",0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,13,0,0,0,0,0,0,0,11,0,3,23,7
