"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"Zotu1988",0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,48,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
"Zotu1989",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1992",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,10,8,0,9,12,7,0,0,0,0,0,0
"Zotu1993",0,0,0,0,0,0,0,0,0,0,0,0,16,11,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1994",0,0,0,0,0,0,0,3,0,20,10,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,6,5,6,0,0,0,3,0,0
"Zotu1997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu1999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2",0,0,0,0,0,0,34404,92601,24067,109456,23506,108158,153,64,40,0,3,0,0,0,0,117,132,46,277,24,35,52,216,63,138,66,221
"Zotu20",33,9,13,24,27,42,0,20,13,51,107,0,0,0,0,0,0,0,0,0,0,59,117,107,69,71,43,4790,19757,6931,21373,7161,15273
"Zotu200",0,0,0,0,0,0,980,985,877,1718,816,1405,10,6,10,0,0,0,0,0,0,79,158,57,120,72,87,3,0,0,3,0,5
"Zotu2003",0,0,0,0,0,0,0,0,0,0,0,0,28,10,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2004",0,0,0,0,0,0,0,8,0,0,11,0,6,7,16,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2006",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,8,19,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,11,7,15,11
"Zotu2009",0,0,0,0,0,0,0,0,0,0,0,0,11,6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2011",0,0,0,0,0,0,0,0,0,0,0,0,15,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,7,25,6,11,4,21
"Zotu2015",0,0,0,0,0,0,0,4,7,4,0,10,21,4,20,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2018",0,0,0,0,0,0,0,0,0,0,0,0,25,14,25,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2019",0,0,0,0,0,0,3,4,11,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu202",512,12,67,13,34,543,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,431,1015,311,174,387,467
"Zotu2022",0,0,0,0,0,0,0,0,0,0,0,0,41,11,17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,0,0,0,0,0,0,0,0,0,0
"Zotu203",19,21,11,12,42,56,0,0,0,0,1814,1037,52,13,0,27,41,7,0,0,4,4,4,3,0,0,0,0,0,0,0,0,3
"Zotu2032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,24,0,0,0,0,0,0,0,0
"Zotu2036",0,0,0,0,0,0,0,0,0,0,0,0,31,5,6,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,20
"Zotu204",63,29,16,48,50,119,590,620,645,1005,764,919,0,0,0,0,0,0,0,0,0,24,36,17,32,21,30,27,95,33,95,65,144
"Zotu2040",0,0,0,0,0,0,0,0,0,0,0,0,49,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2042",0,0,0,0,0,0,0,0,7,0,18,0,7,4,0,0,0,0,8,7,23,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2044",0,0,0,0,0,0,0,0,0,0,0,0,14,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2045",0,0,0,0,0,0,14,0,0,7,3,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Zotu2047",0,0,0,0,0,0,0,0,0,0,0,0,19,16,22,23,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2049",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,4,7,8
"Zotu205",0,0,0,0,0,0,0,0,0,0,0,0,0,139,2766,1054,1452,737,0,0,0,0,0,131,124,757,54,0,0,0,0,0,0
"Zotu2051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2053",0,0,0,0,0,0,0,0,0,0,0,0,56,8,0,6,6,0,17,22,81,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,9,10,4,8
"Zotu2058",0,0,0,0,0,3,23,0,4,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
"Zotu2060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2061",0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2062",0,0,0,0,0,0,0,0,0,0,0,0,38,4,9,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,28,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1417,2713,2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2072",0,0,0,0,0,0,0,0,0,0,0,0,24,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2073",0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,10,0,0,10,8,9,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2076",0,0,0,0,0,0,0,0,0,0,0,0,21,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2081",0,0,0,0,0,0,0,0,0,0,0,0,10,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2082",0,0,0,0,0,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0
"Zotu2087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,3,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu209",0,0,0,0,0,0,0,0,4,6,4,8,1893,638,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2090",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,49,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2092",0,0,0,0,0,0,0,0,0,0,0,0,8,11,15,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,5,17,6,14,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2098",0,0,0,0,0,0,0,5,0,23,4,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu21",0,0,0,0,0,0,0,0,0,0,0,0,0,643,771,42,130,152,330,71,2157,23254,17488,4735,1851,1928,10916,0,164,0,0,0,0
"Zotu2103",0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,4,9,0,24,22,10,12,0,0,0,0,0,9,0,0,0,0,0
"Zotu2108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,8,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu211",0,0,0,0,0,0,0,0,0,0,0,0,2886,5,3,169,94,41,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"Zotu2110",0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2111",0,0,0,0,0,0,0,0,0,0,0,0,21,14,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2116",0,0,0,0,0,0,0,0,0,0,0,0,18,9,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2118",0,0,0,0,0,0,0,0,0,0,0,0,21,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2120",0,0,0,0,0,0,0,0,0,0,0,0,5,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2121",0,0,0,0,0,0,0,0,0,0,0,0,21,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463,5079,9492,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"Zotu2130",0,0,0,0,0,0,0,0,0,26,0,0,16,4,5,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,36,0
"Zotu2135",0,0,0,0,0,0,0,0,0,0,9,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2138",0,0,0,0,0,0,0,0,0,28,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2139",0,0,0,0,0,0,0,0,0,0,0,0,29,5,24,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,404,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2141",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,3,6
"Zotu2142",6,0,4,0,8,5,4,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2144",0,0,0,0,0,0,0,0,0,0,0,0,23,0,14,13,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2148",0,0,0,0,0,0,0,0,0,3,0,0,10,11,28,0,0,0,10,9,11,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2153",0,0,0,0,0,0,0,0,0,0,0,3,14,5,17,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2154",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,44,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2159",0,0,0,0,0,0,0,0,0,0,0,0,29,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2160",0,0,0,0,0,0,0,0,0,0,0,0,80,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2161",0,0,0,0,0,0,0,0,0,0,0,0,111,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2169",0,0,0,0,0,0,0,0,0,0,0,0,26,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu217",6,3,0,11,4,5,0,0,0,0,0,0,0,0,0,26,33,0,319,21,37,255,406,118,332,51,494,158,672,256,392,537,504
"Zotu2172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2173",0,0,0,0,0,0,0,11,0,14,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2176",0,0,0,0,0,0,0,0,0,0,9,0,30,3,12,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2178",0,0,0,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0
"Zotu218",219,58,117,190,241,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,187,188,810,241,215,5,56,0,13,15,43
"Zotu2181",0,0,0,0,0,0,0,5,0,0,0,4,26,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"Zotu2184",0,0,0,0,0,0,0,0,0,0,0,0,27,27,59,11,10,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2186",0,0,0,4,5,3,4,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2187",0,0,0,0,0,0,0,0,0,0,0,0,4,4,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu219",0,0,0,3,0,0,26,32,10,9,21,27,0,0,0,0,0,0,0,0,0,258,401,172,632,296,379,70,261,57,111,138,288
"Zotu2190",0,0,0,0,0,0,0,0,9,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2192",0,0,0,0,0,0,0,0,0,0,0,0,22,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2193",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,30,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
"Zotu2195",0,0,0,0,0,0,0,0,0,0,0,0,15,0,8,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0
"Zotu2199",0,10,0,0,0,0,0,0,0,0,0,0,15,0,5,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu22",748,189,277,512,454,1180,10662,9952,10303,10666,13985,14786,3898,1874,2262,107,79,19,61,52,33,664,732,273,776,512,724,0,0,0,0,5,0
"Zotu2202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,4,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2209",0,0,0,0,0,0,0,0,0,0,0,3,21,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu221",0,0,0,0,0,0,386,495,172,417,486,995,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,25,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2218",0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2221",0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"Zotu2222",0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2224",0,0,0,0,0,0,0,0,0,0,0,0,18,6,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2226",0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,13,19,0,14,16,20,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2229",0,0,0,0,0,0,0,0,0,0,0,0,23,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu223",0,0,0,0,0,0,0,0,0,0,0,0,0,19,55,916,894,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,3,0,0,0,4,0,11,0,0
"Zotu2232",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,21,12,16,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,35,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2235",0,0,0,0,0,0,0,0,0,0,0,0,10,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2239",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,3,12,0,13
"Zotu224",0,0,0,0,0,0,0,0,0,0,0,0,0,2320,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2240",0,0,0,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2242",0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2244",0,0,0,0,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Zotu2247",0,0,0,0,0,0,0,3,0,5,4,15,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,8,0,6,0,0,0,0,0,0,4,0,0,0,0,0
"Zotu2249",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,8,0,5,7,10,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2250",0,0,0,0,0,0,0,0,3,0,6,4,10,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2259",0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,38,0,0,0,0,0,0,0,0
"Zotu2262",0,0,0,0,0,0,0,0,0,0,0,0,49,6,15,0,7,0,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu227",0,0,0,0,0,0,0,0,0,0,0,0,127,94,794,351,1529,265,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2271",0,0,0,0,0,0,0,0,0,0,13,4,10,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2278",0,0,0,0,0,0,8,6,8,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0
"Zotu228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,120,1808,252,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2280",0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2284",0,0,0,0,0,0,0,0,0,0,0,0,15,5,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"Zotu229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,755,163,1253,794,1140,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,35,0,0
"Zotu2292",0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,16,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2296",0,0,0,0,0,0,8,5,10,11,10,21,29,9,4,0,0,0,6,6,6,0,0,0,0,0,0,0,4,0,4,0,0
"Zotu23",0,0,0,0,0,0,0,0,0,0,0,0,3855,52263,389,80,54,9,67,148,536,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu230",0,0,0,0,0,0,0,0,0,0,0,0,69,250,388,820,905,1083,4,5,48,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2303",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2305",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,7,8,0,8
"Zotu2306",0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,19,19,12,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,1728,39,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2312",0,0,0,0,0,0,0,0,0,4,0,5,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2314",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2317",0,0,0,0,0,0,6,0,0,0,7,7,9,9,5,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu232",0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,6,8,0,13,161,9,2633,18,7,16,8,11
"Zotu2320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,5,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2321",0,0,0,0,0,0,0,0,0,4,0,0,7,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2328",0,0,0,0,0,0,0,0,0,0,0,0,36,0,4,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Zotu2332",0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0
"Zotu2334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Zotu2337",0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2338",0,0,0,0,0,0,0,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu234",608,151,223,423,401,1088,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,14,37,16,41,24,49
"Zotu2341",0,0,0,0,0,0,0,0,0,0,0,0,37,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,13,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu235",160,56,55,74,106,85,58,18,65,20,74,17,21,8,14,303,186,35,316,312,336,601,379,296,371,374,547,64,42,65,37,138,31
"Zotu2352",0,0,0,0,0,0,0,0,0,0,0,0,12,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2355",5,0,0,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,3,0,0,0,4
"Zotu2356",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,18,9,0,0,0,0,0,0,0,5,0,0,5,0
"Zotu2357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,3,10,0,8
"Zotu2359",0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,4,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu236",31,10,3,15,49,113,0,0,0,0,0,0,0,0,0,25,13,7,11,0,0,579,703,242,894,216,154,123,449,127,272,135,465
"Zotu2360",0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"Zotu2365",0,0,0,0,0,0,0,0,0,0,3,0,6,19,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2368",0,0,0,0,0,0,4,7,4,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu237",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,4,0,0,0,0,0,0,165,663,183,584,253,927
"Zotu2370",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,23,9,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,6,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2372",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0
"Zotu2376",0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10,6,7,0,0,0,0,0,0,0,0,0,0,0,0
"Zotu2379",0,0,0,0,0,0,0,0,0,0,0,0,19,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
