"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"647",0,0,0,0,0,0,0,0,0,0,5,0,49,29,103,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"648",0,0,0,0,0,0,65,0,84,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"649",0,0,0,0,0,0,0,0,0,0,0,0,70,22,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650",44,3,0,0,28,0,0,0,0,0,0,0,5,67,133,0,11,0,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652",0,0,0,0,0,0,0,0,0,5,0,0,20,22,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,16,0,0,0,0,0,0,3,18,11,13,29,39
"655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,66,46,75,0,0,0,0,0,0,0,0,0,0,0,0
"656",112,22,11,40,26,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,453,522,353,946,212,186,8,59,4,26,8,49
"657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,25,119,0,0,0,0,0,0,0,0,0,0,0,0
"658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,146,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659",0,0,0,0,0,0,0,3,0,3,0,3,128,24,54,4,11,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,4
"660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,11,17,45,75,0,0,0,0,0,0
"661",0,0,0,0,0,0,0,0,0,0,0,0,195,30,9,19,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662",0,0,0,0,0,0,0,0,0,0,0,0,0,342,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,35,0,0,24,0,3,0,3,0,0,0,0,0,0,0,0
"664",0,0,0,0,0,0,0,0,0,0,0,0,58,44,55,20,33,6,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"665",0,0,0,0,0,0,0,0,0,0,0,0,144,8,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"666",69,9,27,6,36,4,20,4,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"667",0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,42,123,13,4,0,0,16,6,6,9,0,8,0,0,0,0,0,0
"668",0,0,0,0,0,0,12,16,23,67,0,37,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,19,0,3,0,0
"669",0,0,0,0,0,0,4,6,5,5,8,8,158,66,88,0,5,0,23,10,26,0,0,0,0,0,0,0,0,0,0,0,0
"671",0,0,0,0,0,0,15,16,19,56,3,22,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672",0,0,0,0,0,0,0,0,4,0,0,0,134,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673",0,0,0,0,0,3,0,0,0,0,3,3,13,4,8,58,47,5,0,0,0,0,0,0,5,4,5,0,3,0,3,0,0
"674",0,0,0,0,0,0,10,17,30,37,7,22,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676",0,0,0,0,0,0,11,5,0,7,55,50,45,13,9,5,0,0,8,4,3,14,25,0,5,0,9,0,0,0,0,0,0
"677",3,0,0,0,0,3,43,24,0,32,0,0,20,20,45,0,0,0,0,6,3,0,0,0,0,0,0,0,11,0,5,6,0
"679",0,0,0,0,0,0,0,0,9,0,0,0,140,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681",0,0,0,0,0,0,0,0,0,0,0,0,44,54,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,41,9,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"683",0,0,0,0,0,0,0,0,0,5,0,0,58,26,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684",0,0,0,0,0,0,0,0,0,0,0,0,174,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
"685",0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,181,122,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"686",0,0,0,0,0,0,0,0,0,0,5,0,41,30,78,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"688",0,0,0,0,0,0,0,0,0,21,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690",40,11,11,17,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691",0,0,0,0,0,0,0,0,7,83,0,0,44,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"692",0,0,0,0,0,0,4,4,3,0,0,0,7,6,6,0,0,0,53,45,49,0,0,0,0,0,0,0,0,4,0,10,0
"693",18,0,3,9,12,32,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,16,5,15,11,16
"694",0,0,0,0,0,0,4,4,0,5,5,17,26,18,18,50,0,0,22,4,0,4,0,0,0,0,0,0,0,0,0,0,0
"695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,63,58,0,0,0,0,0,0,0,0,0,0,0,6
"697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,88,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,55,25,67,0,0,0,0,0,0,0,0,0,0,0,0
"699",7,0,0,0,0,6,22,8,19,26,0,0,31,25,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,56,51,14,0,0,0,0,0,0,3,15,6,0,0,4
"701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,33,9,19,21,3,4,0,5,3,4
"702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,254,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"704",58,3,5,11,19,60,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
"705",28,0,9,13,26,45,0,0,0,11,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5
"706",0,0,0,0,0,0,0,0,0,0,0,0,90,42,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,137,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"708",0,0,0,0,0,0,0,0,0,0,0,0,0,90,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"709",4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,10,48,9,31
"710",0,0,0,0,0,0,0,0,0,0,0,0,74,26,22,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"711",0,0,0,0,0,0,26,100,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,0,0
"712",0,0,0,0,0,0,3,6,0,0,3,0,80,44,71,0,0,0,36,30,28,0,0,0,0,0,0,0,3,0,3,0,0
"713",0,0,0,0,0,0,15,12,20,24,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,46,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,104,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718",0,0,0,0,0,0,11,9,14,35,36,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"720",0,0,0,0,0,0,7,0,4,0,6,0,90,25,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,22,40,10,31,8,38,0,0,0,0,0,0
"722",24,17,9,21,17,68,5,4,0,8,13,18,17,3,8,10,5,0,0,6,5,0,0,0,0,0,0,0,3,0,0,3,5
"723",0,0,0,0,0,0,0,0,0,0,0,0,107,20,28,47,68,17,13,9,26,0,0,0,0,0,0,0,0,0,0,0,3
"724",0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,34,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"725",0,0,0,4,4,13,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,26,22,31,33
"726",0,0,0,0,0,0,0,0,0,0,0,0,95,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"728",0,0,0,0,0,0,0,0,0,0,0,0,125,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,125,22,14,21,0,0,0,0,0,0,0,0,0,0,0,0
"730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,18,8,3,158,158,149,0,0,0,0,0,0,0,0,0,0,0,0
"731",0,0,0,0,0,0,0,0,0,0,0,0,40,104,0,108,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,13,59,31,25,0,0,0,0,0,0
"734",0,0,0,0,0,0,0,0,0,0,0,0,122,64,146,7,0,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0
"736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,193,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"737",0,0,0,0,0,0,0,0,0,0,0,0,101,6,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,17,18,15,54
"740",0,0,0,0,0,0,0,0,0,0,0,8,108,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745",0,0,0,0,0,0,0,0,0,0,0,0,45,3,17,26,6,24,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"746",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,44,154,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747",0,0,0,0,0,0,0,0,0,0,0,0,142,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,166,0,0,0,0,0,0,0,0,0,0,0,0
"749",0,0,0,0,0,0,0,0,3,0,0,0,24,30,46,15,83,18,3,3,3,5,0,0,4,0,9,0,0,0,0,0,0
"750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,57,0,65
"752",9,0,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,5,16,3,5,0,3,0,0,0,8
"753",0,0,0,0,0,0,0,0,0,0,0,0,14,80,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754",0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"755",0,0,48,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756",0,0,0,0,0,0,0,0,0,0,0,0,92,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,10,0,11,9,8,10,16,22
"760",0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,15,13,25,0,0,0,0,0,0,0,0,0,0,0,0
"761",0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,46,6,15,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"762",0,0,0,0,0,0,13,34,22,17,10,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"763",0,0,0,0,0,0,0,0,0,0,0,0,17,7,18,86,179,32,81,66,77,0,0,0,0,0,0,0,0,0,0,0,0
"764",0,0,0,0,0,0,11,8,0,9,27,63,5,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765",26,16,11,12,20,58,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"766",0,0,0,0,0,0,0,0,0,0,0,8,233,30,156,0,20,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,49,7,49,27,21,0,0,0,0,0,0
"768",0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0,12,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"769",0,0,0,0,0,0,0,0,0,6,0,0,18,129,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"770",0,0,0,0,0,0,3,4,11,9,11,33,27,15,57,5,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,3,6,37,14,31,15,43
"772",0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,24,0,38,46,38,0,0,0,0,0,0,0,0,0,0,0,0
"773",0,0,3,0,0,6,0,0,0,0,0,0,45,24,41,7,12,0,8,14,15,0,0,0,0,0,0,0,0,0,0,0,3
"774",0,0,0,0,0,0,5,3,9,8,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"775",0,0,0,0,0,0,0,0,0,0,0,0,24,5,12,3,6,0,14,19,9,0,0,0,0,0,0,0,0,0,0,0,0
"776",0,0,0,0,0,0,0,4,5,8,9,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777",40,5,8,9,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"778",34,13,7,19,20,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6
"779",0,0,3,0,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,38,20,7,0,0,0,0,0,0
"780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,150,0,0,0,0,0,0,0,0,0,0,0,0
"781",0,0,0,0,0,0,0,0,0,0,0,0,105,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782",0,0,0,0,0,0,7,6,21,8,12,11,51,30,47,0,0,0,61,55,72,3,0,0,0,0,0,3,12,3,7,6,3
"783",11,16,8,39,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,47,16,30,38,36
"784",0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,23,29,48,0,0,0,0,0,0,5,13,5,20,13,26
"785",0,0,0,0,0,0,0,0,0,0,0,0,0,25,69,11,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,45,28,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787",0,0,0,0,0,0,0,11,0,80,0,0,14,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,36,17,22,33,25
"788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,24,19,62,0,0,0,0,0,0,0,0,0,0,0,0
"789",0,0,0,0,0,0,0,0,0,0,0,0,45,34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790",0,0,0,0,0,0,0,0,80,0,7,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"791",0,0,0,0,0,0,0,0,0,0,0,0,0,1029,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792",0,0,0,0,0,3,114,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
"793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"794",3,5,6,10,31,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,6,6,5,5,0
"797",0,0,0,0,0,0,0,0,0,0,5,0,45,17,18,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798",0,0,0,0,0,0,0,0,7,0,17,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"799",6,3,26,61,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"800",0,0,0,0,0,0,0,0,0,0,0,17,37,24,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"801",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,33,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"802",0,0,0,0,0,0,0,0,0,0,0,0,112,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,12,26,11,44
"806",0,0,0,0,0,0,0,0,0,0,0,0,6,18,12,0,5,0,48,29,35,0,0,0,0,0,0,0,9,0,7,0,0
"807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,58,0,0,0,0,0,6,0,6,0,3,0,0,0,0,0,0
"808",0,0,0,0,0,0,0,0,0,0,0,0,66,12,28,0,0,0,16,6,8,0,0,0,0,0,0,0,0,0,0,0,0
"809",0,0,0,0,0,0,0,0,0,0,0,0,22,25,59,3,4,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"810",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,17,0,0,0,0,9,15,0,11,21,21,0,0,0,0,0,0
"811",0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,21,18,30,29,61
"812",0,0,0,0,0,0,0,0,0,0,4,0,24,10,28,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"814",0,0,0,0,0,0,0,0,0,0,0,0,0,23,79,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"815",93,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817",0,0,0,0,0,0,0,0,0,0,0,0,42,6,9,0,0,0,10,4,29,0,0,0,0,0,0,0,0,0,0,0,0
"818",0,0,0,0,0,0,5,6,0,19,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,8,0,6,7,21
"819",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,14,20,23,0,0,0,0,0,0,5,21,14,16,5,24
"820",0,0,0,0,0,0,10,0,15,24,15,17,17,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"822",0,0,0,0,0,0,0,0,0,0,0,0,31,40,10,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0
"823",0,0,0,0,0,0,0,0,0,0,0,0,69,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,41,27,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"825",0,0,0,0,0,0,0,0,0,0,0,3,5,31,70,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,63,7,0,0,0,0,7,3,6,4,4,0,0,0,0,0,0
"827",0,0,0,0,0,0,0,0,0,3,0,0,95,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828",0,0,0,0,0,0,0,5,13,5,0,0,77,14,48,7,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0
"831",0,0,0,0,0,0,0,0,0,0,0,0,64,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0
"835",0,3,0,0,0,0,9,5,13,11,0,0,0,0,0,0,0,0,0,0,0,13,20,5,9,3,7,0,8,4,3,8,4
"836",0,0,0,0,0,0,0,0,0,0,13,7,78,4,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,0,41,16,32,0,0,0,0,0,0,0,0,0,0,0,0
"838",0,0,0,0,0,0,0,0,0,0,0,0,19,18,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"840",0,0,0,0,0,0,0,0,0,0,0,0,58,11,15,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0
"845",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"846",0,0,0,0,0,0,0,0,0,0,0,0,67,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"847",0,0,0,0,0,0,0,0,0,0,0,0,65,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"848",0,0,0,0,0,0,0,0,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
"849",0,0,0,0,0,0,0,0,0,79,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
"850",0,0,0,0,0,0,0,0,48,5,0,0,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"851",0,0,0,0,0,0,0,0,0,0,0,7,46,18,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"852",0,0,0,0,0,0,0,11,0,8,9,29,49,18,42,4,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853",4,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,11,0,36,31,53,0,0,0,0,0,0,0,0,0,0,3,0
"854",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,29,11,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856",0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,28,74,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,15,21,80,24,44,0,0,0,0,0,0,0,0,0,0,0,0
"859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,43,0,0,0,0
"860",0,0,0,0,0,0,0,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"861",0,0,0,0,28,0,0,0,0,0,0,0,12,3,7,12,24,3,18,3,13,0,0,0,0,0,0,0,0,0,0,0,0
"862",0,0,0,0,0,0,11,7,8,6,7,30,0,0,0,5,4,0,5,3,4,8,5,0,0,8,0,10,10,26,16,0,6
"863",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,19,7,9,17,4,0,0,0,0,0,0,0,0,0,0,0,0
"864",0,0,0,0,0,0,0,0,0,0,0,0,48,21,36,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"867",0,0,0,0,0,0,9,20,0,27,0,13,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868",0,0,0,19,0,243,0,0,0,0,0,0,0,6,29,4,0,0,94,582,1619,0,0,0,0,0,0,0,3,0,0,0,0
"869",0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"870",0,0,0,0,0,0,0,0,86,7,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"871",0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1518,21,0,24,296,0,0,0,0,0,0,0,0
"872",6,3,5,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,3,0,0,3,0,0,0,3
"874",0,0,0,0,0,0,0,0,0,0,0,0,63,13,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"875",0,0,0,0,0,0,0,0,0,0,0,0,14,16,13,15,24,0,17,19,22,0,0,0,0,0,0,0,0,0,0,0,0
"876",14,4,3,23,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"877",0,0,0,0,0,0,6,8,8,11,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"878",0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,14,4,14,0,0,0,3,5,3,14,9,9,0,0,0,0,0,0
"879",3,0,0,9,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,12,20,14,15
"881",0,0,0,0,0,0,0,0,0,5,0,0,5,15,75,0,4,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0
"882",0,0,0,0,0,0,0,0,0,0,0,0,14,60,60,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"883",0,0,0,0,0,0,0,0,0,0,0,0,28,30,62,6,11,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"884",0,0,0,0,0,0,0,0,5,7,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
