"","Z.HH1.L","Z.HH1.N","Z.HH2.L","Z.HH2.N","Z.HH3.L","Z.HH3.N","Z.PQ1.L","Z.PQ1.N","Z.PQ2.L","Z.PQ2.N","Z.PQ3.L","Z.PQ3.N","Z.S.01","Z.S.02","Z.S.03","Z.S.04","Z.S.05","Z.S.06","Z.S.07","Z.S.08","Z.S.09","Z.TB1.L","Z.TB1.N","Z.TB2.L","Z.TB2.N","Z.TB3.L","Z.TB3.N","Z.TQ1.L","Z.TQ1.N","Z.TQ2.L","Z.TQ2.N","Z.TQ3.L","Z.TQ3.N"
"OTU_1872",0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1873",0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1875",0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0
"OTU_188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,318,362,504,329,326,0,0,0,0,0,0
"OTU_1881",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10
"OTU_1882",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1884",0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1885",84,9,16,8,54,19,21,6,43,0,5,0,303,46,70,79,53,31,285,200,188,20,13,14,29,22,4,36,87,22,26,67,44
"OTU_1886",0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1887",0,0,0,0,0,0,11,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1889",0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_189",200,16,40,38,96,109,93,67,174,346,0,0,61,28,27,17,30,0,79,69,75,5,16,6,14,3,7,16,60,11,42,17,55
"OTU_1890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1894",0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1895",0,0,0,0,0,0,0,0,0,0,0,5,9,5,5,8,14,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1896",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_19",0,0,0,0,0,0,0,0,0,0,0,0,0,630,759,42,127,139,323,67,2077,23095,16948,4583,1791,1835,10591,0,153,0,0,0,0
"OTU_1901",0,0,0,0,0,0,0,0,0,0,0,0,18,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1902",0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_191",387,135,127,669,151,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,4,0
"OTU_1924",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_193",4,0,0,10,3,8,0,0,0,0,0,0,0,0,0,6,4,0,4,4,0,534,649,116,224,66,166,39,69,39,58,31,72
"OTU_1931",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1932",6,0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"OTU_1933",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1934",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,5,5,5
"OTU_1935",0,0,0,0,0,0,3,4,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1936",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1937",0,0,0,0,0,0,0,0,0,0,0,3,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1938",0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1939",0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_194",0,0,0,0,0,0,0,31,8,20,0,23,1256,1194,1026,451,198,311,11,27,176,12,34,6,29,5,21,4,11,0,0,0,3
"OTU_1942",0,0,0,0,0,0,8,3,0,10,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1947",0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_195",318,115,85,227,176,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,93,33,90,78,183
"OTU_1950",0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU_1954",0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1955",0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,7,17,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1956",0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_196",0,0,0,0,0,0,0,0,0,0,0,0,6404,283,34,305,192,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1960",766,139,152,200,272,726,0,0,0,0,0,0,0,0,0,0,16,0,16,14,12,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_197",13,17,4,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,0,3,0,4,0,0,70,913,352,1085,71,99
"OTU_1971",0,0,0,0,0,0,0,0,0,0,0,0,16,3,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_1975",0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_198",921,181,63,107,224,504,0,0,0,0,0,0,0,0,0,26,25,3,73,69,33,0,0,0,0,0,0,4,0,0,0,0,57
"OTU_1980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1988",0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1071,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1992",0,0,0,0,0,0,0,0,0,0,0,0,6,6,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1995",0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"OTU_1997",0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1999",0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2",0,0,0,0,0,0,37791,103239,26642,121979,26120,120497,157,66,45,0,3,0,0,0,0,303,329,134,738,64,118,52,226,68,146,73,231
"OTU_20",752,191,277,516,455,1180,10634,9972,10295,10632,13981,14780,4045,1890,2253,113,83,19,109,90,72,670,734,271,774,515,726,6,3,6,9,14,16
"OTU_201",0,0,0,0,0,0,0,0,0,0,0,0,1384,65,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2011",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2017",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,1481,0,0,0,0,381
"OTU_2023",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2026",0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2029",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_203",63,14,20,33,43,97,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,313,87,269,130,504
"OTU_2035",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3
"OTU_2038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2040",0,0,0,20,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2042",0,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2044",0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2047",0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2048",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_205",292,0,0,0,1435,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2051",0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2059",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,6,11,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,1088,46,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2060",0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3
"OTU_2061",0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2065",0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2066",0,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,251,47,321,1808,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2077",0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2078",0,0,0,0,0,0,0,0,5,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_208",265,89,179,0,1532,2540,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"OTU_209",0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,45,849,7,249,181,336,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,94,663,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,12,0,11,0,0
"OTU_21",0,0,0,0,0,0,0,0,0,0,0,0,5654,68436,3251,4996,4356,1228,5206,7965,27483,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2100",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_211",46,12,12,40,38,106,172,191,135,126,213,141,0,0,0,0,0,0,0,0,0,267,469,167,588,219,224,28,98,36,67,42,127
"OTU_2112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2113",0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2116",0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2117",0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,12,0,129,437,98,418,424,445,0,0,0,0,0,0
"OTU_2120",0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_213",0,0,0,0,0,0,40,0,0,0,0,0,1192,146,82,0,0,0,195,192,217,0,0,0,0,0,0,24,126,11,63,44,109
"OTU_2131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,5
"OTU_2132",0,0,0,0,0,0,0,7,0,0,7,4,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2137",0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2138",0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2139",0,0,0,0,0,0,3,6,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_214",0,0,0,0,0,0,5,4,10,26,4,12,2062,620,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2140",0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2142",0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2143",0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2146",0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,4,8,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"OTU_2147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,10
"OTU_2148",0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_215",0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308,0,0,0,0,0,0,0,0,0,0,1659,0,0,0
"OTU_2150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2151",0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2157",0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_216",0,0,0,0,0,0,0,0,0,0,9,0,1514,61,4,50,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2160",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2162",0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2168",0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,12,161,0,0,144,124,122,5,26,658,66,0,87,250
"OTU_2171",0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2172",0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2174",0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2178",0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2179",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"OTU_218",10,0,3,4,11,33,0,0,0,0,0,0,1140,56,51,0,5,0,0,4,0,0,0,0,0,0,0,20,95,49,157,45,110
"OTU_2185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2186",0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,246,128,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_219",7,0,3,4,5,14,0,0,0,0,0,0,0,0,3,0,0,0,5,4,3,0,0,0,0,0,0,41,121,793,83,611,109
"OTU_2191",0,0,0,0,0,0,0,0,0,0,0,0,65,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2198",0,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,5315,58269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,719,675,0,0,0,0,0,0,0,7,0,0,0,0
"OTU_2202",0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_2203",0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2204",0,0,0,0,0,0,0,0,3,0,0,0,6,3,11,4,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2205",0,0,0,0,0,0,5,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2209",0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2388,4943,9167,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"OTU_2217",0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_222",0,0,0,0,0,0,0,0,0,0,0,0,188,0,116,856,188,475,59,6,125,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2220",0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2223",0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_223",0,0,0,0,0,0,0,0,0,0,0,0,99,41,0,211,517,927,19,0,45,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2232",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2237",0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2238",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2243",0,0,0,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2244",0,0,0,0,0,5,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_2247",0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2252",0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2253",0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_226",0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,33,42,19,0,0,0,15,11,5,21,33,46,0,72,0,4,8,143
"OTU_2269",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2273",0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2274",0,0,0,0,0,0,0,0,0,4,0,0,42,15,38,11,6,0,11,9,4,38,20,6,16,19,22,0,4,0,0,0,3
"OTU_2279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_228",4,0,0,0,13,23,0,20,0,0,151,34,0,0,0,0,0,0,0,0,0,153,121,41,155,170,141,44,208,23,42,28,86
"OTU_2280",0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0
"OTU_2282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2285",0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2286",0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2289",0,0,0,0,0,0,0,0,0,0,0,0,2333,1582,0,11,695,27,49,244,149,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_229",0,0,0,0,0,0,22,14,34,11,18,6,64,463,891,5,10,0,95,67,133,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2295",0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_23",44,21,76,113,291,337,0,0,0,0,0,0,0,0,0,18,12,6,139,22,28,309,173,1363,48373,47,41,386,1011,224,443,314,498
"OTU_230",0,0,0,0,0,0,48,1164,62,75,31,92,38,7,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2302",0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
